date,time,DOY,TimeStamp,CH4
4/30/2017,7:00,120.291,4/30/2017 7:00,28.95970918
4/30/2017,7:30,120.312,4/30/2017 7:30,-69.50829661
4/30/2017,8:00,120.333,4/30/2017 8:00,64.88540709
4/30/2017,8:30,120.354,4/30/2017 8:30,NaN
4/30/2017,9:00,120.374,4/30/2017 9:00,-1.876839001
4/30/2017,9:30,120.395,4/30/2017 9:30,20.22466765
4/30/2017,10:00,120.416,4/30/2017 10:00,NaN
4/30/2017,10:30,120.437,4/30/2017 10:30,-2.228567078
4/30/2017,11:00,120.458,4/30/2017 11:00,-0.700276479
4/30/2017,11:30,120.479,4/30/2017 11:30,25.69793186
4/30/2017,12:00,120.499,4/30/2017 12:00,NaN
4/30/2017,12:30,120.52,4/30/2017 12:30,NaN
4/30/2017,13:00,120.541,4/30/2017 13:00,NaN
4/30/2017,13:30,120.562,4/30/2017 13:30,NaN
4/30/2017,14:00,120.583,4/30/2017 14:00,NaN
4/30/2017,14:30,120.604,4/30/2017 14:30,NaN
4/30/2017,15:00,120.624,4/30/2017 15:00,NaN
4/30/2017,15:30,120.645,4/30/2017 15:30,NaN
4/30/2017,16:00,120.666,4/30/2017 16:00,NaN
4/30/2017,16:30,120.687,4/30/2017 16:30,NaN
4/30/2017,17:00,120.708,4/30/2017 17:00,NaN
4/30/2017,17:30,120.729,4/30/2017 17:30,NaN
4/30/2017,18:00,120.749,4/30/2017 18:00,NaN
4/30/2017,18:30,120.77,4/30/2017 18:30,NaN
4/30/2017,19:00,120.791,4/30/2017 19:00,NaN
4/30/2017,19:30,120.812,4/30/2017 19:30,NaN
4/30/2017,20:00,120.833,4/30/2017 20:00,14.26436651
4/30/2017,20:30,120.854,4/30/2017 20:30,NaN
4/30/2017,21:00,120.874,4/30/2017 21:00,NaN
4/30/2017,21:30,120.895,4/30/2017 21:30,25.54850495
4/30/2017,22:00,120.916,4/30/2017 22:00,-15.77627142
4/30/2017,22:30,120.937,4/30/2017 22:30,-22.10140678
4/30/2017,23:00,120.958,4/30/2017 23:00,62.19305556
4/30/2017,23:30,120.979,4/30/2017 23:30,NaN
5/1/2017,0:00,121,5/1/2017 0:00,13.71036202
5/1/2017,0:30,121.02,5/1/2017 0:30,8.364660678
5/1/2017,1:00,121.041,5/1/2017 1:00,10.15523805
5/1/2017,1:30,121.062,5/1/2017 1:30,14.77938867
5/1/2017,2:00,121.083,5/1/2017 2:00,4.972872018
5/1/2017,2:30,121.104,5/1/2017 2:30,4.809406349
5/1/2017,3:00,121.124,5/1/2017 3:00,1.182531727
5/1/2017,3:30,121.145,5/1/2017 3:30,23.10257496
5/1/2017,4:00,121.166,5/1/2017 4:00,30.90478444
5/1/2017,4:30,121.187,5/1/2017 4:30,5.972986768
5/1/2017,5:00,121.208,5/1/2017 5:00,7.0531668
5/1/2017,5:30,121.229,5/1/2017 5:30,NaN
5/1/2017,6:00,121.249,5/1/2017 6:00,NaN
5/1/2017,6:30,121.27,5/1/2017 6:30,NaN
5/1/2017,7:00,121.291,5/1/2017 7:00,NaN
5/1/2017,7:30,121.312,5/1/2017 7:30,NaN
5/1/2017,8:00,121.333,5/1/2017 8:00,3.307752275
5/1/2017,8:30,121.354,5/1/2017 8:30,6.832236672
5/1/2017,9:00,121.374,5/1/2017 9:00,NaN
5/1/2017,9:30,121.395,5/1/2017 9:30,22.54763818
5/1/2017,10:00,121.416,5/1/2017 10:00,15.96474998
5/1/2017,10:30,121.437,5/1/2017 10:30,NaN
5/1/2017,11:00,121.458,5/1/2017 11:00,NaN
5/1/2017,11:30,121.479,5/1/2017 11:30,19.02017911
5/1/2017,12:00,121.499,5/1/2017 12:00,15.26632527
5/1/2017,12:30,121.52,5/1/2017 12:30,24.28692023
5/1/2017,13:00,121.541,5/1/2017 13:00,7.912956451
5/1/2017,13:30,121.562,5/1/2017 13:30,30.95203209
5/1/2017,14:00,121.583,5/1/2017 14:00,NaN
5/1/2017,14:30,121.604,5/1/2017 14:30,NaN
5/1/2017,15:00,121.624,5/1/2017 15:00,NaN
5/1/2017,15:30,121.645,5/1/2017 15:30,NaN
5/1/2017,16:00,121.666,5/1/2017 16:00,NaN
5/1/2017,16:30,121.687,5/1/2017 16:30,NaN
5/1/2017,17:00,121.708,5/1/2017 17:00,NaN
5/1/2017,17:30,121.729,5/1/2017 17:30,NaN
5/1/2017,18:00,121.749,5/1/2017 18:00,NaN
5/1/2017,18:30,121.77,5/1/2017 18:30,NaN
5/1/2017,19:00,121.791,5/1/2017 19:00,NaN
5/1/2017,19:30,121.812,5/1/2017 19:30,NaN
5/1/2017,20:00,121.833,5/1/2017 20:00,NaN
5/1/2017,20:30,121.854,5/1/2017 20:30,12.60478086
5/1/2017,21:00,121.874,5/1/2017 21:00,15.80752261
5/1/2017,21:30,121.895,5/1/2017 21:30,NaN
5/1/2017,22:00,121.916,5/1/2017 22:00,NaN
5/1/2017,22:30,121.937,5/1/2017 22:30,-3.397724653
5/1/2017,23:00,121.958,5/1/2017 23:00,-21.92314149
5/1/2017,23:30,121.979,5/1/2017 23:30,NaN
5/2/2017,0:00,122,5/2/2017 0:00,19.72492945
5/2/2017,0:30,122.02,5/2/2017 0:30,33.46837152
5/2/2017,1:00,122.041,5/2/2017 1:00,-0.564610438
5/2/2017,1:30,122.062,5/2/2017 1:30,0.325457352
5/2/2017,2:00,122.083,5/2/2017 2:00,9.575318532
5/2/2017,2:30,122.104,5/2/2017 2:30,4.245796779
5/2/2017,3:00,122.124,5/2/2017 3:00,9.047730877
5/2/2017,3:30,122.145,5/2/2017 3:30,9.15678451
5/2/2017,4:00,122.166,5/2/2017 4:00,NaN
5/2/2017,4:30,122.187,5/2/2017 4:30,11.55956947
5/2/2017,5:00,122.208,5/2/2017 5:00,9.477027541
5/2/2017,5:30,122.229,5/2/2017 5:30,4.605957976
5/2/2017,6:00,122.249,5/2/2017 6:00,NaN
5/2/2017,6:30,122.27,5/2/2017 6:30,2.620002223
5/2/2017,7:00,122.291,5/2/2017 7:00,-3.89479881
5/2/2017,7:30,122.312,5/2/2017 7:30,NaN
5/2/2017,8:00,122.333,5/2/2017 8:00,19.67584444
5/2/2017,8:30,122.354,5/2/2017 8:30,33.90805986
5/2/2017,9:00,122.374,5/2/2017 9:00,32.74980265
5/2/2017,9:30,122.395,5/2/2017 9:30,NaN
5/2/2017,10:00,122.416,5/2/2017 10:00,NaN
5/2/2017,10:30,122.437,5/2/2017 10:30,19.63357429
5/2/2017,11:00,122.458,5/2/2017 11:00,NaN
5/2/2017,11:30,122.479,5/2/2017 11:30,NaN
5/2/2017,12:00,122.499,5/2/2017 12:00,NaN
5/2/2017,12:30,122.52,5/2/2017 12:30,NaN
5/2/2017,13:00,122.541,5/2/2017 13:00,NaN
5/2/2017,13:30,122.562,5/2/2017 13:30,NaN
5/2/2017,14:00,122.583,5/2/2017 14:00,NaN
5/2/2017,14:30,122.604,5/2/2017 14:30,NaN
5/2/2017,15:00,122.624,5/2/2017 15:00,NaN
5/2/2017,15:30,122.645,5/2/2017 15:30,NaN
5/2/2017,16:00,122.666,5/2/2017 16:00,NaN
5/2/2017,16:30,122.687,5/2/2017 16:30,NaN
5/2/2017,17:00,122.708,5/2/2017 17:00,NaN
5/2/2017,17:30,122.729,5/2/2017 17:30,NaN
5/2/2017,18:00,122.749,5/2/2017 18:00,NaN
5/2/2017,18:30,122.77,5/2/2017 18:30,NaN
5/2/2017,19:00,122.791,5/2/2017 19:00,NaN
5/2/2017,19:30,122.812,5/2/2017 19:30,20.70543806
5/2/2017,20:00,122.833,5/2/2017 20:00,7.62163389
5/2/2017,20:30,122.854,5/2/2017 20:30,23.28535413
5/2/2017,21:00,122.874,5/2/2017 21:00,NaN
5/2/2017,21:30,122.895,5/2/2017 21:30,NaN
5/2/2017,22:00,122.916,5/2/2017 22:00,17.40702803
5/2/2017,22:30,122.937,5/2/2017 22:30,NaN
5/2/2017,23:00,122.958,5/2/2017 23:00,6.445100907
5/2/2017,23:30,122.979,5/2/2017 23:30,NaN
5/3/2017,0:00,123,5/3/2017 0:00,76.84179379
5/3/2017,0:30,123.02,5/3/2017 0:30,59.14773311
5/3/2017,1:00,123.041,5/3/2017 1:00,13.42485221
5/3/2017,1:30,123.062,5/3/2017 1:30,-4.074104282
5/3/2017,2:00,123.083,5/3/2017 2:00,13.38923706
5/3/2017,2:30,123.104,5/3/2017 2:30,24.20720497
5/3/2017,3:00,123.124,5/3/2017 3:00,NaN
5/3/2017,3:30,123.145,5/3/2017 3:30,NaN
5/3/2017,4:00,123.166,5/3/2017 4:00,NaN
5/3/2017,4:30,123.187,5/3/2017 4:30,NaN
5/3/2017,5:00,123.208,5/3/2017 5:00,13.64831393
5/3/2017,5:30,123.229,5/3/2017 5:30,NaN
5/3/2017,6:00,123.249,5/3/2017 6:00,NaN
5/3/2017,6:30,123.27,5/3/2017 6:30,NaN
5/3/2017,7:00,123.291,5/3/2017 7:00,NaN
5/3/2017,7:30,123.312,5/3/2017 7:30,NaN
5/3/2017,8:00,123.333,5/3/2017 8:00,NaN
5/3/2017,8:30,123.354,5/3/2017 8:30,NaN
5/3/2017,9:00,123.374,5/3/2017 9:00,NaN
5/3/2017,9:30,123.395,5/3/2017 9:30,NaN
5/3/2017,10:00,123.416,5/3/2017 10:00,NaN
5/3/2017,10:30,123.437,5/3/2017 10:30,NaN
5/3/2017,11:00,123.458,5/3/2017 11:00,NaN
5/3/2017,11:30,123.479,5/3/2017 11:30,NaN
5/3/2017,12:00,123.499,5/3/2017 12:00,NaN
5/3/2017,12:30,123.52,5/3/2017 12:30,NaN
5/3/2017,13:00,123.541,5/3/2017 13:00,NaN
5/3/2017,13:30,123.562,5/3/2017 13:30,NaN
5/3/2017,14:00,123.583,5/3/2017 14:00,NaN
5/3/2017,14:30,123.604,5/3/2017 14:30,NaN
5/3/2017,15:00,123.624,5/3/2017 15:00,NaN
5/3/2017,15:30,123.645,5/3/2017 15:30,NaN
5/3/2017,16:00,123.666,5/3/2017 16:00,NaN
5/3/2017,16:30,123.687,5/3/2017 16:30,NaN
5/3/2017,17:00,123.708,5/3/2017 17:00,NaN
5/3/2017,17:30,123.729,5/3/2017 17:30,NaN
5/3/2017,18:00,123.749,5/3/2017 18:00,NaN
5/3/2017,18:30,123.77,5/3/2017 18:30,NaN
5/3/2017,19:00,123.791,5/3/2017 19:00,NaN
5/3/2017,19:30,123.812,5/3/2017 19:30,NaN
5/3/2017,20:00,123.833,5/3/2017 20:00,NaN
5/3/2017,20:30,123.854,5/3/2017 20:30,NaN
5/3/2017,21:00,123.874,5/3/2017 21:00,NaN
5/3/2017,21:30,123.895,5/3/2017 21:30,NaN
5/3/2017,22:00,123.916,5/3/2017 22:00,NaN
5/3/2017,22:30,123.937,5/3/2017 22:30,11.29092561
5/3/2017,23:00,123.958,5/3/2017 23:00,-25.38874915
5/3/2017,23:30,123.979,5/3/2017 23:30,-12.1724473
5/4/2017,0:00,124,5/4/2017 0:00,-22.53848788
5/4/2017,0:30,124.02,5/4/2017 0:30,9.078582965
5/4/2017,1:00,124.041,5/4/2017 1:00,NaN
5/4/2017,1:30,124.062,5/4/2017 1:30,NaN
5/4/2017,2:00,124.083,5/4/2017 2:00,NaN
5/4/2017,2:30,124.104,5/4/2017 2:30,-13.22312649
5/4/2017,3:00,124.124,5/4/2017 3:00,34.38599593
5/4/2017,3:30,124.145,5/4/2017 3:30,20.4217927
5/4/2017,4:00,124.166,5/4/2017 4:00,NaN
5/4/2017,4:30,124.187,5/4/2017 4:30,NaN
5/4/2017,5:00,124.208,5/4/2017 5:00,65.38111331
5/4/2017,5:30,124.229,5/4/2017 5:30,14.25920716
5/4/2017,6:00,124.249,5/4/2017 6:00,NaN
5/4/2017,6:30,124.27,5/4/2017 6:30,NaN
5/4/2017,7:00,124.291,5/4/2017 7:00,NaN
5/4/2017,7:30,124.312,5/4/2017 7:30,NaN
5/4/2017,8:00,124.333,5/4/2017 8:00,31.88533543
5/4/2017,8:30,124.354,5/4/2017 8:30,NaN
5/4/2017,9:00,124.374,5/4/2017 9:00,NaN
5/4/2017,9:30,124.395,5/4/2017 9:30,NaN
5/4/2017,10:00,124.416,5/4/2017 10:00,NaN
5/4/2017,10:30,124.437,5/4/2017 10:30,NaN
5/4/2017,11:00,124.458,5/4/2017 11:00,NaN
5/4/2017,11:30,124.479,5/4/2017 11:30,NaN
5/4/2017,12:00,124.499,5/4/2017 12:00,NaN
5/4/2017,12:30,124.52,5/4/2017 12:30,NaN
5/4/2017,13:00,124.541,5/4/2017 13:00,NaN
5/4/2017,13:30,124.562,5/4/2017 13:30,NaN
5/4/2017,14:00,124.583,5/4/2017 14:00,NaN
5/4/2017,14:30,124.604,5/4/2017 14:30,NaN
5/4/2017,15:00,124.624,5/4/2017 15:00,NaN
5/4/2017,15:30,124.645,5/4/2017 15:30,NaN
5/4/2017,16:00,124.666,5/4/2017 16:00,NaN
5/4/2017,16:30,124.687,5/4/2017 16:30,NaN
5/4/2017,17:00,124.708,5/4/2017 17:00,NaN
5/4/2017,17:30,124.729,5/4/2017 17:30,NaN
5/4/2017,18:00,124.749,5/4/2017 18:00,NaN
5/4/2017,18:30,124.77,5/4/2017 18:30,NaN
5/4/2017,19:00,124.791,5/4/2017 19:00,NaN
5/4/2017,19:30,124.812,5/4/2017 19:30,NaN
5/4/2017,20:00,124.833,5/4/2017 20:00,42.23355186
5/4/2017,20:30,124.854,5/4/2017 20:30,NaN
5/4/2017,21:00,124.874,5/4/2017 21:00,NaN
5/4/2017,21:30,124.895,5/4/2017 21:30,NaN
5/4/2017,22:00,124.916,5/4/2017 22:00,NaN
5/4/2017,22:30,124.937,5/4/2017 22:30,NaN
5/4/2017,23:00,124.958,5/4/2017 23:00,NaN
5/4/2017,23:30,124.979,5/4/2017 23:30,NaN
5/5/2017,0:00,125,5/5/2017 0:00,NaN
5/5/2017,0:30,125.02,5/5/2017 0:30,NaN
5/5/2017,1:00,125.041,5/5/2017 1:00,NaN
5/5/2017,1:30,125.062,5/5/2017 1:30,-29.34578918
5/5/2017,2:00,125.083,5/5/2017 2:00,NaN
5/5/2017,2:30,125.104,5/5/2017 2:30,NaN
5/5/2017,3:00,125.124,5/5/2017 3:00,NaN
5/5/2017,3:30,125.145,5/5/2017 3:30,NaN
5/5/2017,4:00,125.166,5/5/2017 4:00,NaN
5/5/2017,4:30,125.187,5/5/2017 4:30,NaN
5/5/2017,5:00,125.208,5/5/2017 5:00,NaN
5/5/2017,5:30,125.229,5/5/2017 5:30,NaN
5/5/2017,6:00,125.249,5/5/2017 6:00,NaN
5/5/2017,6:30,125.27,5/5/2017 6:30,NaN
5/5/2017,7:00,125.291,5/5/2017 7:00,12.34607184
5/5/2017,7:30,125.312,5/5/2017 7:30,NaN
5/5/2017,8:00,125.333,5/5/2017 8:00,36.80808794
5/5/2017,8:30,125.354,5/5/2017 8:30,NaN
5/5/2017,9:00,125.374,5/5/2017 9:00,-29.360891
5/5/2017,9:30,125.395,5/5/2017 9:30,22.72170614
5/5/2017,10:00,125.416,5/5/2017 10:00,NaN
5/5/2017,10:30,125.437,5/5/2017 10:30,NaN
5/5/2017,11:00,125.458,5/5/2017 11:00,NaN
5/5/2017,11:30,125.479,5/5/2017 11:30,NaN
5/5/2017,12:00,125.499,5/5/2017 12:00,NaN
5/5/2017,12:30,125.52,5/5/2017 12:30,NaN
5/5/2017,13:00,125.541,5/5/2017 13:00,NaN
5/5/2017,13:30,125.562,5/5/2017 13:30,NaN
5/5/2017,14:00,125.583,5/5/2017 14:00,NaN
5/5/2017,14:30,125.604,5/5/2017 14:30,NaN
5/5/2017,15:00,125.624,5/5/2017 15:00,NaN
5/5/2017,15:30,125.645,5/5/2017 15:30,NaN
5/5/2017,16:00,125.666,5/5/2017 16:00,NaN
5/5/2017,16:30,125.687,5/5/2017 16:30,NaN
5/5/2017,17:00,125.708,5/5/2017 17:00,NaN
5/5/2017,17:30,125.729,5/5/2017 17:30,NaN
5/5/2017,18:00,125.749,5/5/2017 18:00,NaN
5/5/2017,18:30,125.77,5/5/2017 18:30,NaN
5/5/2017,19:00,125.791,5/5/2017 19:00,NaN
5/5/2017,19:30,125.812,5/5/2017 19:30,NaN
5/5/2017,20:00,125.833,5/5/2017 20:00,NaN
5/5/2017,20:30,125.854,5/5/2017 20:30,NaN
5/5/2017,21:00,125.874,5/5/2017 21:00,NaN
5/5/2017,21:30,125.895,5/5/2017 21:30,NaN
5/5/2017,22:00,125.916,5/5/2017 22:00,NaN
5/5/2017,22:30,125.937,5/5/2017 22:30,NaN
5/5/2017,23:00,125.958,5/5/2017 23:00,NaN
5/5/2017,23:30,125.979,5/5/2017 23:30,NaN
5/6/2017,0:00,126,5/6/2017 0:00,NaN
5/6/2017,0:30,126.02,5/6/2017 0:30,NaN
5/6/2017,1:00,126.041,5/6/2017 1:00,NaN
5/6/2017,1:30,126.062,5/6/2017 1:30,NaN
5/6/2017,2:00,126.083,5/6/2017 2:00,NaN
5/6/2017,2:30,126.104,5/6/2017 2:30,NaN
5/6/2017,3:00,126.124,5/6/2017 3:00,NaN
5/6/2017,3:30,126.145,5/6/2017 3:30,NaN
5/6/2017,4:00,126.166,5/6/2017 4:00,NaN
5/6/2017,4:30,126.187,5/6/2017 4:30,NaN
5/6/2017,5:00,126.208,5/6/2017 5:00,95.7796428
5/6/2017,5:30,126.229,5/6/2017 5:30,NaN
5/6/2017,6:00,126.249,5/6/2017 6:00,NaN
5/6/2017,6:30,126.27,5/6/2017 6:30,NaN
5/6/2017,7:00,126.291,5/6/2017 7:00,NaN
5/6/2017,7:30,126.312,5/6/2017 7:30,NaN
5/6/2017,8:00,126.333,5/6/2017 8:00,NaN
5/6/2017,8:30,126.354,5/6/2017 8:30,-36.13339951
5/6/2017,9:00,126.374,5/6/2017 9:00,NaN
5/6/2017,9:30,126.395,5/6/2017 9:30,NaN
5/6/2017,10:00,126.416,5/6/2017 10:00,NaN
5/6/2017,10:30,126.437,5/6/2017 10:30,129.1601609
5/6/2017,11:00,126.458,5/6/2017 11:00,NaN
5/6/2017,11:30,126.479,5/6/2017 11:30,134.4964917
5/6/2017,12:00,126.499,5/6/2017 12:00,NaN
5/6/2017,12:30,126.52,5/6/2017 12:30,4.634575701
5/6/2017,13:00,126.541,5/6/2017 13:00,71.36383271
5/6/2017,13:30,126.562,5/6/2017 13:30,80.98237274
5/6/2017,14:00,126.583,5/6/2017 14:00,43.41478723
5/6/2017,14:30,126.604,5/6/2017 14:30,NaN
5/6/2017,15:00,126.624,5/6/2017 15:00,NaN
5/6/2017,15:30,126.645,5/6/2017 15:30,NaN
5/6/2017,16:00,126.666,5/6/2017 16:00,NaN
5/6/2017,16:30,126.687,5/6/2017 16:30,NaN
5/6/2017,17:00,126.708,5/6/2017 17:00,NaN
5/6/2017,17:30,126.729,5/6/2017 17:30,36.33427274
5/6/2017,18:00,126.749,5/6/2017 18:00,NaN
5/6/2017,18:30,126.77,5/6/2017 18:30,36.0033029
5/6/2017,19:00,126.791,5/6/2017 19:00,28.90024736
5/6/2017,19:30,126.812,5/6/2017 19:30,8.059752857
5/6/2017,20:00,126.833,5/6/2017 20:00,8.133877801
5/6/2017,20:30,126.854,5/6/2017 20:30,10.79854765
5/6/2017,21:00,126.874,5/6/2017 21:00,13.96871926
5/6/2017,21:30,126.895,5/6/2017 21:30,20.07573205
5/6/2017,22:00,126.916,5/6/2017 22:00,3.438889212
5/6/2017,22:30,126.937,5/6/2017 22:30,63.05353954
5/6/2017,23:00,126.958,5/6/2017 23:00,22.37554089
5/6/2017,23:30,126.979,5/6/2017 23:30,37.03734924
5/7/2017,0:00,127,5/7/2017 0:00,6.433945066
5/7/2017,0:30,127.02,5/7/2017 0:30,10.02772804
5/7/2017,1:00,127.041,5/7/2017 1:00,NaN
5/7/2017,1:30,127.062,5/7/2017 1:30,94.48251801
5/7/2017,2:00,127.083,5/7/2017 2:00,10.36534475
5/7/2017,2:30,127.104,5/7/2017 2:30,NaN
5/7/2017,3:00,127.124,5/7/2017 3:00,7.705831073
5/7/2017,3:30,127.145,5/7/2017 3:30,-1.326054099
5/7/2017,4:00,127.166,5/7/2017 4:00,NaN
5/7/2017,4:30,127.187,5/7/2017 4:30,17.66586036
5/7/2017,5:00,127.208,5/7/2017 5:00,37.81724132
5/7/2017,5:30,127.229,5/7/2017 5:30,5.985838022
5/7/2017,6:00,127.249,5/7/2017 6:00,15.9699846
5/7/2017,6:30,127.27,5/7/2017 6:30,9.037065527
5/7/2017,7:00,127.291,5/7/2017 7:00,2.962057533
5/7/2017,7:30,127.312,5/7/2017 7:30,-0.725321345
5/7/2017,8:00,127.333,5/7/2017 8:00,NaN
5/7/2017,8:30,127.354,5/7/2017 8:30,9.358586231
5/7/2017,9:00,127.374,5/7/2017 9:00,14.02575611
5/7/2017,9:30,127.395,5/7/2017 9:30,21.3628522
5/7/2017,10:00,127.416,5/7/2017 10:00,49.13484913
5/7/2017,10:30,127.437,5/7/2017 10:30,18.20294701
5/7/2017,11:00,127.458,5/7/2017 11:00,22.15142218
5/7/2017,11:30,127.479,5/7/2017 11:30,26.04428796
5/7/2017,12:00,127.499,5/7/2017 12:00,33.26719747
5/7/2017,12:30,127.52,5/7/2017 12:30,42.34378771
5/7/2017,13:00,127.541,5/7/2017 13:00,57.82105728
5/7/2017,13:30,127.562,5/7/2017 13:30,52.18913976
5/7/2017,14:00,127.583,5/7/2017 14:00,26.99680495
5/7/2017,14:30,127.604,5/7/2017 14:30,47.07953434
5/7/2017,15:00,127.624,5/7/2017 15:00,34.58586204
5/7/2017,15:30,127.645,5/7/2017 15:30,53.11209819
5/7/2017,16:00,127.666,5/7/2017 16:00,25.07966966
5/7/2017,16:30,127.687,5/7/2017 16:30,17.84224301
5/7/2017,17:00,127.708,5/7/2017 17:00,16.56986614
5/7/2017,17:30,127.729,5/7/2017 17:30,15.21226542
5/7/2017,18:00,127.749,5/7/2017 18:00,NaN
5/7/2017,18:30,127.77,5/7/2017 18:30,10.5008542
5/7/2017,19:00,127.791,5/7/2017 19:00,12.12505152
5/7/2017,19:30,127.812,5/7/2017 19:30,7.538379284
5/7/2017,20:00,127.833,5/7/2017 20:00,23.14026801
5/7/2017,20:30,127.854,5/7/2017 20:30,9.262591792
5/7/2017,21:00,127.874,5/7/2017 21:00,22.48161076
5/7/2017,21:30,127.895,5/7/2017 21:30,22.22831235
5/7/2017,22:00,127.916,5/7/2017 22:00,2.457428624
5/7/2017,22:30,127.937,5/7/2017 22:30,20.55686376
5/7/2017,23:00,127.958,5/7/2017 23:00,10.93708066
5/7/2017,23:30,127.979,5/7/2017 23:30,6.33800349
5/8/2017,0:00,128,5/8/2017 0:00,18.57719035
5/8/2017,0:30,128.02,5/8/2017 0:30,17.72869971
5/8/2017,1:00,128.041,5/8/2017 1:00,22.39229228
5/8/2017,1:30,128.062,5/8/2017 1:30,15.30475532
5/8/2017,2:00,128.083,5/8/2017 2:00,9.98158544
5/8/2017,2:30,128.104,5/8/2017 2:30,16.7993724
5/8/2017,3:00,128.124,5/8/2017 3:00,-24.43862548
5/8/2017,3:30,128.145,5/8/2017 3:30,36.36481632
5/8/2017,4:00,128.166,5/8/2017 4:00,6.980777422
5/8/2017,4:30,128.187,5/8/2017 4:30,NaN
5/8/2017,5:00,128.208,5/8/2017 5:00,28.17774801
5/8/2017,5:30,128.229,5/8/2017 5:30,25.06282037
5/8/2017,6:00,128.249,5/8/2017 6:00,11.59340445
5/8/2017,6:30,128.27,5/8/2017 6:30,NaN
5/8/2017,7:00,128.291,5/8/2017 7:00,19.97772606
5/8/2017,7:30,128.312,5/8/2017 7:30,3.55903986
5/8/2017,8:00,128.333,5/8/2017 8:00,21.54598362
5/8/2017,8:30,128.354,5/8/2017 8:30,10.93638916
5/8/2017,9:00,128.374,5/8/2017 9:00,14.54198908
5/8/2017,9:30,128.395,5/8/2017 9:30,25.65755706
5/8/2017,10:00,128.416,5/8/2017 10:00,14.34730065
5/8/2017,10:30,128.437,5/8/2017 10:30,18.73694595
5/8/2017,11:00,128.458,5/8/2017 11:00,23.9359991
5/8/2017,11:30,128.479,5/8/2017 11:30,NaN
5/8/2017,12:00,128.499,5/8/2017 12:00,49.76823388
5/8/2017,12:30,128.52,5/8/2017 12:30,NaN
5/8/2017,13:00,128.541,5/8/2017 13:00,26.47662422
5/8/2017,13:30,128.562,5/8/2017 13:30,16.31648907
5/8/2017,14:00,128.583,5/8/2017 14:00,NaN
5/8/2017,14:30,128.604,5/8/2017 14:30,NaN
5/8/2017,15:00,128.624,5/8/2017 15:00,NaN
5/8/2017,15:30,128.645,5/8/2017 15:30,NaN
5/8/2017,16:00,128.666,5/8/2017 16:00,16.85114326
5/8/2017,16:30,128.687,5/8/2017 16:30,NaN
5/8/2017,17:00,128.708,5/8/2017 17:00,NaN
5/8/2017,17:30,128.729,5/8/2017 17:30,NaN
5/8/2017,18:00,128.749,5/8/2017 18:00,NaN
5/8/2017,18:30,128.77,5/8/2017 18:30,NaN
5/8/2017,19:00,128.791,5/8/2017 19:00,25.3581837
5/8/2017,19:30,128.812,5/8/2017 19:30,32.01146542
5/8/2017,20:00,128.833,5/8/2017 20:00,10.34780109
5/8/2017,20:30,128.854,5/8/2017 20:30,29.7734893
5/8/2017,21:00,128.874,5/8/2017 21:00,NaN
5/8/2017,21:30,128.895,5/8/2017 21:30,NaN
5/8/2017,22:00,128.916,5/8/2017 22:00,NaN
5/8/2017,22:30,128.937,5/8/2017 22:30,NaN
5/8/2017,23:00,128.958,5/8/2017 23:00,NaN
5/8/2017,23:30,128.979,5/8/2017 23:30,NaN
5/9/2017,0:00,129,5/9/2017 0:00,NaN
5/9/2017,0:30,129.02,5/9/2017 0:30,NaN
5/9/2017,1:00,129.041,5/9/2017 1:00,NaN
5/9/2017,1:30,129.062,5/9/2017 1:30,NaN
5/9/2017,2:00,129.083,5/9/2017 2:00,NaN
5/9/2017,2:30,129.104,5/9/2017 2:30,NaN
5/9/2017,3:00,129.124,5/9/2017 3:00,NaN
5/9/2017,3:30,129.145,5/9/2017 3:30,NaN
5/9/2017,4:00,129.166,5/9/2017 4:00,NaN
5/9/2017,4:30,129.187,5/9/2017 4:30,NaN
5/9/2017,5:00,129.208,5/9/2017 5:00,NaN
5/9/2017,5:30,129.229,5/9/2017 5:30,NaN
5/9/2017,6:00,129.249,5/9/2017 6:00,NaN
5/9/2017,6:30,129.27,5/9/2017 6:30,NaN
5/9/2017,7:00,129.291,5/9/2017 7:00,46.07425777
5/9/2017,7:30,129.312,5/9/2017 7:30,66.14861146
5/9/2017,8:00,129.333,5/9/2017 8:00,24.74111271
5/9/2017,8:30,129.354,5/9/2017 8:30,32.98256006
5/9/2017,9:00,129.374,5/9/2017 9:00,101.95593
5/9/2017,9:30,129.395,5/9/2017 9:30,-9.687476302
5/9/2017,10:00,129.416,5/9/2017 10:00,-10.09112797
5/9/2017,10:30,129.437,5/9/2017 10:30,NaN
5/9/2017,11:00,129.458,5/9/2017 11:00,NaN
5/9/2017,11:30,129.479,5/9/2017 11:30,NaN
5/9/2017,12:00,129.499,5/9/2017 12:00,NaN
5/9/2017,12:30,129.52,5/9/2017 12:30,NaN
5/9/2017,13:00,129.541,5/9/2017 13:00,NaN
5/9/2017,13:30,129.562,5/9/2017 13:30,NaN
5/9/2017,14:00,129.583,5/9/2017 14:00,NaN
5/9/2017,14:30,129.604,5/9/2017 14:30,NaN
5/9/2017,15:00,129.624,5/9/2017 15:00,NaN
5/9/2017,15:30,129.645,5/9/2017 15:30,NaN
5/9/2017,16:00,129.666,5/9/2017 16:00,NaN
5/9/2017,16:30,129.687,5/9/2017 16:30,NaN
5/9/2017,17:00,129.708,5/9/2017 17:00,NaN
